timestamp(ms),solenoid_value,raw_hall_analog,filtered_hall_analog,Distance,
"430.217","32","1","511","0",
"430.227","32","3","511","0",
"430.236","32","1","511","0",
"430.245","32","1","511","0",
"430.255","32","1","511","0",
"430.265","31","3","511","0",
"430.274","31","1","511","0",
"430.283","31","1","511","0",
"430.292","31","1","511","0",
"430.302","31","1","511","0",
"430.312","31","3","510","0",
"430.321","31","1","510","0",
"430.33","31","1","510","0",
"430.34","31","1","510","0",
"430.35","31","1","510","0",
"430.359","30","1","510","0",
"430.368","30","1","510","0",
"430.377","30","0","510","0",
"430.388","30","0","510","0",
"430.397","30","3","510","0",
"430.406","30","1","511","0",
"430.415","30","0","511","0",
"430.425","30","0","511","0",
"430.435","30","4","511","0",
"430.444","30","1","511","2",
"430.453","29","1","511","0",
"430.462","29","1","511","0",
"430.472","29","1","511","0",
"430.482","29","2","511","0",
"430.491","29","1","511","0",
"430.5","29","1","511","0",
"430.51","29","0","511","0",
"430.52","29","2","511","0",
"430.529","29","1","511","0",
"430.538","29","1","511","0",
"430.547","28","0","511","0",
"430.558","28","2","510","0",
"430.567","28","1","510","0",
"430.576","28","1","510","0",
"430.585","28","1","510","0",
"430.596","28","3","510","0",
"430.605","28","1","510","0",
"430.614","28","1","510","0",
"430.623","28","0","510","0",
"430.633","28","1","510","0",
"430.643","27","1","510","0",
"430.652","27","1","510","0",
"430.661","27","1","510","0",
"430.67","27","1","510","0",
"430.681","27","2","510","0",
"430.69","27","1","511","0",
"430.699","27","1","511","0",
"430.708","27","1","511","0",
"430.718","27","2","511","0",
"430.728","27","1","511","2",
"430.737","26","0","511","0",
"430.746","26","1","511","0",
"430.756","26","2","511","0",
"430.766","26","1","511","0",
"430.775","26","1","511","0",
"430.784","26","1","511","0",
"430.794","26","2","511","0",
"430.803","26","0","511","0",
"430.813","26","1","511","0",
"430.822","26","1","511","0",
"430.832","25","1","511","0",
"430.841","25","1","511","0",
"430.851","25","1","511","0",
"430.86","25","1","511","0",
"430.87","25","1","511","0",
"430.879","25","1","511","0",
"430.888","25","1","511","0",
"430.898","25","1","510","0",
"430.908","25","2","510","0",
"430.917","25","1","510","0",
"430.926","24","1","510","0",
"430.936","24","1","510","0",
"430.946","24","3","510","0",
"430.955","24","1","510","0",
"430.964","24","1","510","0",
"430.973","24","0","510","0",
"430.983","24","1","510","0",
"430.993","24","1","510","0",
"431.002","24","0","510","0",
"431.011","24","1","510","0",
"431.022","23","0","510","0",
"431.031","23","2","510","0",
"431.04","23","1","510","0",
"431.049","23","1","510","0",
"431.059","23","1","510","0",
"431.069","23","1","510","0",
"431.078","23","1","510","0",
"431.087","23","1","510","0",
"431.097","23","1","510","0",
"431.107","23","1","510","0",
"431.116","22","1","510","0",
"431.125","22","1","510","0",
"431.134","22","1","510","0",
"431.144","22","1","510","0",
"431.154","22","1","510","0",
"431.163","22","0","510","0",
"431.172","22","0","510","0",
"431.182","22","1","510","0",
"431.192","22","0","510","0",
"431.201","22","1","510","0",
"431.211","21","0","510","0",
"431.22","21","1","510","0",
"431.229","21","1","510","0",
"431.239","21","1","510","0",
"431.248","21","0","510","0",
"431.258","21","2","510","0",
"431.267","21","1","510","0",
"431.277","21","0","510","0",
"431.286","21","1","510","0",
"431.295","21","1","510","0",
"431.305","20","1","510","0",
"431.314","20","1","510","0",
"431.324","20","0","510","0",
"431.334","20","1","510","0",
"431.343","20","1","510","0",
"431.352","20","0","510","0",
"431.362","20","1","510","0",
"431.371","20","1","510","0",
"431.381","20","3","510","0",
"431.39","20","1","510","0",
"431.399","19","1","510","0",
"431.409","19","1","510","0",
"431.419","19","1","510","0",
"431.428","19","1","510","0",
"431.437","19","0","510","0",
"431.447","19","1","510","0",
"431.457","19","2","510","0",
"431.466","19","1","510","0",
"431.475","19","0","510","0",
"431.484","19","1","510","0",
"431.495","18","2","510","0",
"431.504","18","0","510","0",
"431.513","18","1","510","0",
"431.522","18","1","510","0",
"431.532","18","0","510","0",
"431.542","18","1","510","0",
"431.551","18","1","510","0",
"431.56","18","0","510","0",
"431.57","18","1","510","0",
"431.58","18","1","510","0",
"431.589","17","1","510","0",
"431.598","17","0","510","0",
"431.607","17","1","510","0",
"431.618","17","1","509","0",
"431.627","17","1","509","0",
"431.636","17","1","509","0",
"431.645","17","1","509","0",
"431.655","17","1","509","0",
"431.665","17","1","509","0",
"431.674","17","0","509","0",
"431.683","16","1","509","0",
"431.693","16","1","509","0",
"431.703","16","1","509","0",
"431.712","16","1","509","0",
"431.721","16","0","509","0",
"431.73","16","1","509","0",
"431.74","16","1","509","0",
"431.75","16","0","510","0",
"431.759","16","0","510","0",
"431.768","16","1","510","0",
"431.778","15","0","510","0",
"431.788","15","1","510","0",
"431.797","15","1","510","0",
"431.806","15","1","510","0",
"431.816","15","1","510","0",
"431.825","15","1","510","0",
"431.835","15","1","510","0",
"431.844","15","0","510","0",
"431.854","15","1","510","0",
"431.863","15","1","510","0",
"431.873","14","0","510","0",
"431.882","14","1","510","0",
"431.892","14","1","510","0",
"431.901","14","1","509","0",
"431.91","14","0","509","0",
"431.92","14","0","509","0",
"431.93","14","1","509","0",
"431.939","14","1","509","0",
"431.948","14","0","509","0",
"431.958","14","1","509","0",
"431.968","13","0","509","0",
"431.977","13","0","509","0",
"431.986","13","1","509","0",
"431.996","13","0","509","0",
"432.006","13","1","509","0",
"432.015","13","1","509","0",
"432.024","13","1","509","0",
"432.033","13","1","509","0",
"432.044","13","1","509","0",
"432.053","13","1","509","0",
"432.062","12","1","510","0",
"432.071","12","1","510","0",
"432.081","12","0","510","0",
"432.091","12","0","510","0",
"432.1","12","1","510","0",
"432.109","12","1","510","0",
"432.119","12","0","510","0",
"432.129","12","1","510","0",
"432.138","12","1","510","0",
"432.147","12","1","510","0",
"432.157","11","1","510","0",
"432.166","11","0","510","0",
"432.176","11","1","510","0",
"432.185","11","1","510","0",
"432.195","11","2","510","0",
"432.204","11","1","510","0",
"432.214","11","1","510","0",
"432.223","11","1","510","0",
"432.233","11","2","510","0",
"432.242","11","0","509","0",
"432.251","10","1","509","0",
"432.261","10","1","509","0",
"432.271","10","1","509","0",
"432.28","10","1","509","0",
"432.289","10","0","509","0",
"432.299","10","1","509","0",
"432.309","10","1","509","0",
"432.318","10","0","509","0",
"432.327","10","0","509","0",
"432.337","10","0","509","0",
"432.347","9","1","509","0",
"432.356","9","1","509","0",
"432.365","9","0","509","0",
"432.374","9","1","509","0",
"432.384","9","0","509","0",
"432.394","9","1","509","0",
"432.403","9","1","509","0",
"432.412","9","1","509","0",
"432.421","9","1","509","0",
"432.431","9","1","509","0",
"432.44","8","1","509","0",
"432.45","8","1","509","0",
"432.459","8","1","509","0",
"432.468","8","1","509","0",
"432.478","8","1","509","0",
"432.487","8","1","509","0",
"432.496","8","1","509","0",
"432.506","8","0","509","0",
"432.516","8","1","509","0",
"432.525","8","0","509","0",
"432.534","7","0","509","0",
"432.543","7","0","509","0",
"432.552","7","0","509","0",
"432.562","7","0","509","0",
"432.572","7","0","509","0",
"432.581","7","1","509","0",
"432.59","7","0","509","0",
"432.6","7","1","509","0",
"432.609","7","1","509","0",
"432.618","7","0","509","0",
"432.628","6","1","509","0",
"432.637","6","0","509","0",
"432.647","6","0","509","0",
"432.656","6","1","509","0",
"432.665","6","0","509","0",
"432.674","6","1","509","0",
"432.685","6","1","509","0",
"432.694","6","0","509","0",
"432.703","6","1","509","0",
"432.712","6","1","509","0",
"432.721","5","1","509","0",
"432.731","5","1","509","0",
"432.741","5","0","509","0",
"432.75","5","1","509","0",
"432.759","5","0","509","0",
"432.769","5","0","509","0",
"432.778","5","0","509","0",
"432.787","5","0","509","0",
"432.797","5","1","509","0",
"432.806","5","1","509","0",
"432.816","4","1","509","0",
"432.825","4","0","509","0",
"432.834","4","1","509","0",
"432.844","4","1","509","0",
"432.854","4","0","509","0",
"432.863","4","1","509","0",
"432.872","4","0","509","0",
"432.881","4","1","509","0",
"432.89","4","1","509","0",
"432.9","4","0","509","0",
"432.91","3","0","509","0",
"432.919","3","0","509","0",
"432.928","3","1","509","0",
"432.937","3","0","509","0",
"432.947","3","1","509","0",
"432.957","3","0","509","0",
"432.966","3","0","509","0",
"432.975","3","1","509","0",
"432.985","3","0","509","0",
"432.994","3","0","509","0",
"433.003","2","0","509","0",
"433.012","2","0","509","0",
"433.022","2","1","509","0",
"433.032","2","1","509","0",
"433.041","2","0","509","0",
"433.05","2","0","509","0",
"433.059","2","1","509","0",
"433.069","2","1","509","0",
"433.079","2","0","509","0",
"433.088","2","0","509","0",
"433.097","1","1","509","0",
"433.106","1","0","509","0",
"433.116","1","0","509","0",
"433.125","1","1","509","0",
"433.135","1","0","509","0",
"433.144","1","0","509","0",
"433.154","1","0","509","0",
"433.163","1","1","509","0",
"433.172","1","1","509","0",
"433.181","1","0","509","0",
"433.19","0","0","509","0",
"433.201","0","0","509","0",
"433.21","0","1","509","0",
"433.219","0","0","509","0",
"433.228","0","1","509","0",
"433.238","0","0","509","0",
"433.247","0","1","509","0",
"433.257","0","0","509","0",
"433.266","0","1","509","0",
"433.275","0","0","509","0",
"433.285","0","0","509","0",
"433.294","0","1","509","0",
"433.303","0","0","509","0",
"433.313","0","0","509","0",
"433.323","0","1","509","0",
"433.332","0","0","509","0",
"433.341","0","0","509","0",
"433.35","0","0","509","0",
"433.36","0","1","509","0",
"433.37","0","0","509","0",
"433.379","1","1","509","0",
"433.388","1","0","509","0",
"433.397","1","0","509","0",
"433.408","1","1","509","0",
"433.417","1","0","509","0",
"433.426","1","1","509","0",
"433.435","1","1","509","0",
"433.444","1","1","509","0",
"433.454","1","1","509","0",
"433.464","1","0","509","0",
"433.473","2","0","509","0",
"433.482","2","1","509","0",
"433.491","2","0","509","0",
"433.501","2","1","509","0",
"433.51","2","1","509","0",
"433.52","2","0","509","0",
"433.529","2","1","509","0",
"433.539","2","0","509","0",
"433.548","2","1","509","0",
"433.557","2","0","509","0",
"433.566","3","0","509","0",
"433.576","3","1","509","0",
"433.586","3","0","509","0",
"433.595","3","1","509","0",
"433.604","3","1","509","0",
"433.613","3","1","509","0",
"433.624","3","0","509","0",
"433.633","3","1","509","0",
"433.642","3","0","509","0",
"433.651","3","0","509","0",
"433.66","4","1","509","0",
"433.67","4","1","509","0",
"433.68","4","0","509","0",
"433.689","4","1","509","0",
"433.698","4","1","509","0",
"433.708","4","1","509","0",
"433.717","4","0","509","0",
"433.726","4","1","509","0",
"433.736","4","0","509","0",
"433.745","4","1","509","0",
"433.755","5","0","509","0",
"433.764","5","1","509","0",
"433.773","5","0","509","0",
"433.783","5","1","509","0",
"433.793","5","0","509","0",
"433.802","5","1","509","0",
"433.811","5","1","509","0",
"433.82","5","0","509","0",
"433.829","5","0","509","0",
"433.839","5","0","509","0",
"433.849","6","1","509","0",
"433.858","6","1","509","0",
"433.867","6","0","509","0",
"433.876","6","0","509","0",
"433.886","6","1","509","0",
"433.895","6","1","509","0",
"433.905","6","1","509","0",
"433.914","6","1","509","0",
"433.924","6","1","509","0",
"433.933","6","1","509","0",
"433.942","7","1","509","0",
"433.951","7","1","509","0",
"433.961","7","1","509","0",
"433.971","7","0","509","0",
"433.98","7","0","509","0",
"433.989","7","0","509","0",
"433.998","7","0","509","0",
"434.008","7","1","509","0",
"434.017","7","1","509","0",
"434.026","7","1","509","0",
"434.036","8","1","509","0",
"434.045","8","1","509","0",
"434.055","8","1","509","0",
"434.064","8","1","509","0",
"434.073","8","1","509","0",
"434.082","8","0","509","0",
"434.093","8","1","509","0",
"434.102","8","0","509","0",
"434.111","8","1","509","0",
"434.12","8","1","509","0",
"434.129","9","1","509","0",
"434.139","9","1","509","0",
"434.148","9","0","509","0",
"434.157","9","1","509","0",
"434.167","9","1","509","0",
"434.177","9","0","509","0",
"434.186","9","1","509","0",
"434.195","9","0","509","0",
"434.204","9","1","509","0",
"434.213","9","1","509","0",
"434.224","10","1","509","0",
"434.233","10","1","509","0",
"434.242","10","0","509","0",
"434.251","10","0","509","0",
"434.262","10","1","509","0",
"434.271","10","0","509","0",
"434.28","10","1","509","0",
"434.29","10","1","509","0",
"434.299","10","1","509","0",
"434.309","10","1","509","0",
"434.318","11","0","509","0",
"434.327","11","0","509","0",
"434.337","11","1","509","0",
"434.347","11","1","509","0",
"434.356","11","0","509","0",
"434.365","11","1","509","0",
"434.375","11","1","509","0",
"434.384","11","1","509","0",
"434.394","11","1","509","0",
"434.403","11","0","509","0",
"434.412","12","0","509","0",
"434.422","12","1","509","0",
"434.432","12","1","509","0",
"434.441","12","0","509","0",
"434.45","12","1","509","0",
"434.46","12","1","509","0",
"434.469","12","1","509","0",
"434.479","12","0","509","0",
"434.488","12","0","509","0",
"434.497","12","1","509","0",
"434.507","13","1","509","0",
"434.516","13","1","509","0",
"434.526","13","1","509","0",
"434.535","13","0","509","0",
"434.545","13","1","509","0",
"434.554","13","1","510","0",
"434.564","13","1","510","0",
"434.573","13","1","510","0",
"434.583","13","0","510","0",
"434.592","13","1","510","0",
"434.601","14","1","510","0",
"434.611","14","1","510","0",
"434.621","14","1","510","0",
"434.63","14","1","510","0",
"434.639","14","0","510","0",
"434.649","14","1","510","0",
"434.659","14","1","510","0",
"434.668","14","1","510","0",
"434.677","14","1","510","0",
"434.686","14","0","510","0",
"434.697","15","2","510","0",
"434.706","15","1","510","0",
"434.715","15","1","510","0",
"434.724","15","1","510","0",
"434.735","15","0","510","0",
"434.744","15","1","510","0",
"434.753","15","1","510","0",
"434.762","15","1","510","0",
"434.771","15","0","510","0",
"434.782","15","1","510","0",
"434.791","16","1","510","0",
"434.8","16","1","510","0",
"434.809","16","1","510","0",
"434.82","16","1","510","0",
"434.829","16","1","510","0",
"434.838","16","1","510","0",
"434.847","16","1","510","0",
"434.857","16","1","510","0",
"434.867","16","1","510","0",
"434.876","16","0","510","0",
"434.885","17","1","510","0",
"434.895","17","1","510","0",
"434.905","17","1","510","0",
"434.914","17","1","510","0",
"434.923","17","0","510","0",
"434.932","17","1","510","0",
"434.942","17","1","510","0",
"434.952","17","1","510","0",
"434.961","17","1","510","0",
"434.97","17","1","510","0",
"434.98","18","2","510","0",
"434.99","18","1","510","0",
"434.999","18","1","510","0",
"435.008","18","0","510","0",
"435.018","18","0","510","0",
"435.027","18","1","510","0",
"435.037","18","1","510","0",
"435.046","18","0","510","0",
"435.055","18","0","510","0",
"435.065","18","1","510","0",
"435.075","19","0","510","0",
"435.084","19","1","510","0",
"435.093","19","0","510","0",
"435.103","19","2","510","0",
"435.112","19","1","510","0",
"435.122","19","1","510","0",
"435.131","19","0","510","0",
"435.141","19","2","510","0",
"435.15","19","1","510","0",
"435.16","19","1","510","0",
"435.169","20","1","510","0",
"435.178","20","1","510","0",
"435.188","20","1","510","0",
"435.197","20","1","510","0",
"435.207","20","1","510","0",
"435.216","20","1","510","0",
"435.226","20","1","509","0",
