timestamp(ms),Hall w solenoid correction (1-1024),analog value (1-1024) (filtered),Hall mT (filtered),solenoid correction (units analog),analog value (1-1024) (raw),Distance cm (filtered),Solenoid value (0-255),
"35.019",,,,,,,"214",
"35.023",,,,"556",,,,
"35.027",,,,,"595",,,
"35.032","548",,,,,,,
"35.035",,"551",,,,,,
"35.038",,,"25.48",,,,,
"35.041",,,,,,"1.31",,
"35.044",,,,,,,"214",
"35.048",,,,"556",,,,
"35.051",,,,,"589",,,
"35.055","542",,,,,,,
"35.059",,"548",,,,,,
"35.062",,,"23.52",,,,,
"35.065",,,,,,"1.36",,
"35.068",,,,,,,"214",
"35.073",,,,"556",,,,
"35.076",,,,,"578",,,
"35.08","531",,,,,,,
"35.084",,"543",,,,,,
"35.086",,,"20.26",,,,,
"35.089",,,,,,"1.45",,
"35.092",,,,,,,"214",
"35.096",,,,"556",,,,
"35.099",,,,,"565",,,
"35.103","518",,,,,,,
"35.107",,"544",,,,,,
"35.11",,,"20.91",,,,,
"35.113",,,,,,"1.43",,
"35.117",,,,,,,"214",
"35.121",,,,"556",,,,
"35.124",,,,,"555",,,
"35.128","508",,,,,,,
"35.132",,"541",,,,,,
"35.134",,,"18.95",,,,,
"35.137",,,,,,"1.48",,
"35.14",,,,,,,"214",
"35.144",,,,"556",,,,
"35.148",,,,,"546",,,
"35.152","499",,,,,,,
"35.155",,"534",,,,,,
"35.159",,,"14.37",,,,,
"35.162",,,,,,"1.73",,
"35.165",,,,,,,"214",
"35.169",,,,"555",,,,
"35.172",,,,,"540",,,
"35.176","494",,,,,,,
"35.18",,"529",,,,,,
"35.182",,,"11.11",,,,,
"35.186",,,,,,"1.92",,
"35.189",,,,,,,"213",
"35.192",,,,"555",,,,
"35.196",,,,,"538",,,
"35.201","492",,,,,,,
"35.204",,"525",,,,,,
"35.207",,,"8.49",,,,,
"35.21",,,,,,"2.17",,
"35.213",,,,,,,"213",
"35.217",,,,"555",,,,
"35.22",,,,,"538",,,
"35.224","492",,,,,,,
"35.228",,"522",,,,,,
"35.231",,,"6.53",,,,,
"35.234",,,,,,"2.42",,
"35.237",,,,,,,"213",
"35.24",,,,"555",,,,
"35.245",,,,,"540",,,
"35.249","494",,,,,,,
"35.252",,"492",,,,,,
"35.255",,,"-13.07",,,,,
"35.258",,,,,,"-0.65",,
"35.261",,,,,,,"213",
"35.265",,,,"555",,,,
"35.268",,,,,"543",,,
"35.272","497",,,,,,,
"35.276",,"494",,,,,,
"35.279",,,"-11.76",,,,,
"35.282",,,,,,"-0.65",,
"35.286",,,,,,,"213",
"35.29",,,,"555",,,,
"35.293",,,,,"548",,,
"35.297","502",,,,,,,
"35.301",,"497",,,,,,
"35.303",,,"-9.8",,,,,
"35.307",,,,,,"-0.65",,
"35.31",,,,,,,"213",
"35.314",,,,"555",,,,
"35.317",,,,,"557",,,
"35.321","511",,,,,,,
"35.325",,"502",,,,,,
"35.328",,,"-6.53",,,,,
"35.331",,,,,,"-0.65",,
"35.334",,,,,,,"213",
"35.338",,,,"555",,,,
"35.342",,,,,"568",,,
"35.346","522",,,,,,,
"35.349",,"511",,,,,,
"35.352",,,"-0.65",,,,,
"35.355",,,,,,"-0.65",,
"35.358",,,,,,,"213",
"35.362",,,,"555",,,,
"35.365",,,,,"580",,,
"35.369","534",,,,,,,
"35.374",,"522",,,,,,
"35.376",,,"6.53",,,,,
"35.379",,,,,,"2.42",,
"35.382",,,,,,,"213",
"35.386",,,,"555",,,,
"35.39",,,,,"594",,,
"35.394","548",,,,,,,
"35.397",,"534",,,,,,
"35.4",,,"14.37",,,,,
"35.403",,,,,,"1.73",,
"35.406",,,,,,,"213",
"35.41",,,,"555",,,,
"35.414",,,,,"609",,,
"35.418","563",,,,,,,
"35.422",,"521",,,,,,
"35.425",,,"5.88",,,,,
"35.428",,,,,,"2.5",,
"35.431",,,,,,,"212",
"35.434",,,,"555",,,,
"35.438",,,,,"620",,,
"35.442","574",,,,,,,
"35.445",,"521",,,,,,
"35.448",,,"5.88",,,,,
"35.451",,,,,,"2.5",,
"35.454",,,,,,,"212",
"35.459",,,,"555",,,,
"35.462",,,,,"623",,,
"35.466","577",,,,,,,
"35.47",,"527",,,,,,
"35.473",,,"9.8",,,,,
"35.476",,,,,,"2",,
"35.478",,,,,,,"212",
"35.482",,,,"555",,,,
"35.486",,,,,"622",,,
"35.49","576",,,,,,,
"35.493",,"533",,,,,,
"35.496",,,"13.72",,,,,
"35.5",,,,,,"1.77",,
"35.503",,,,,,,"212",
"35.507",,,,"555",,,,
"35.51",,,,,"618",,,
"35.514","572",,,,,,,
"35.518",,"576",,,,,,
"35.521",,,"41.82",,,,,
"35.524",,,,,,"0.97",,
"35.527",,,,,,,"212",
"35.531",,,,"555",,,,
"35.534",,,,,"614",,,
"35.538","568",,,,,,,
"35.543",,"572",,,,,,
"35.545",,,"39.2",,,,,
"35.548",,,,,,"0.99",,
"35.551",,,,,,,"212",
"35.555",,,,"555",,,,
"35.558",,,,,"613",,,
"35.562","567",,,,,,,
"35.566",,"568",,,,,,
"35.569",,,"36.59",,,,,
"35.572",,,,,,"1.02",,
"35.575",,,,,,,"212",
"35.579",,,,"555",,,,
"35.582",,,,,"612",,,
"35.587","566",,,,,,,
"35.591",,"567",,,,,,
"35.593",,,"35.94",,,,,
"35.596",,,,,,"1.03",,
"35.599",,,,,,,"212",
"35.603",,,,"555",,,,
"35.607",,,,,"610",,,
"35.611","564",,,,,,,
"35.614",,"566",,,,,,
"35.617",,,"35.28",,,,,
"35.62",,,,,,"1.05",,
"35.623",,,,,,,"212",
"35.628",,,,"555",,,,
"35.631",,,,,"609",,,
"35.635","563",,,,,,,
"35.639",,"564",,,,,,
"35.641",,,"33.98",,,,,
"35.645",,,,,,"1.09",,
"35.648",,,,,,,"212",
"35.651",,,,"554",,,,
"35.655",,,,,"608",,,
"35.659","563",,,,,,,
"35.662",,"563",,,,,,
"35.665",,,"33.32",,,,,
"35.668",,,,,,"1.1",,
"35.672",,,,,,,"211",
"35.676",,,,"554",,,,
"35.679",,,,,"605",,,
"35.683","560",,,,,,,
"35.687",,"563",,,,,,
"35.69",,,"33.32",,,,,
"35.693",,,,,,"1.1",,
"35.696",,,,,,,"211",
"35.7",,,,"554",,,,
"35.703",,,,,"604",,,
"35.707","559",,,,,,,
"35.712",,"560",,,,,,
"35.714",,,"31.36",,,,,
"35.717",,,,,,"1.16",,
"35.72",,,,,,,"211",
"35.724",,,,"554",,,,
"35.727",,,,,"603",,,
"35.731","558",,,,,,,
"35.735",,"559",,,,,,
"35.738",,,"30.71",,,,,
"35.741",,,,,,"1.17",,
"35.744",,,,,,,"211",
"35.748",,,,"554",,,,
"35.751",,,,,"602",,,
"35.756","557",,,,,,,
"35.76",,"558",,,,,,
"35.762",,,"30.06",,,,,
"35.765",,,,,,"1.19",,
"35.768",,,,,,,"211",
"35.772",,,,"554",,,,
"35.776",,,,,"602",,,
"35.78","557",,,,,,,
"35.783",,"557",,,,,,
"35.786",,,"29.4",,,,,
"35.789",,,,,,"1.21",,
"35.792",,,,,,,"211",
"35.796",,,,"554",,,,
"35.8",,,,,"601",,,
"35.804","556",,,,,,,
"35.808",,"557",,,,,,
"35.81",,,"29.4",,,,,
"35.814",,,,,,"1.21",,
"35.817",,,,,,,"211",
"35.82",,,,"554",,,,
"35.824",,,,,"598",,,
"35.828","553",,,,,,,
"35.831",,"556",,,,,,
"35.834",,,"28.75",,,,,
"35.837",,,,,,"1.22",,
"35.841",,,,,,,"211",
"35.845",,,,"554",,,,
"35.848",,,,,"593",,,
"35.852","548",,,,,,,
"35.856",,"553",,,,,,
"35.859",,,"26.79",,,,,
"35.862",,,,,,"1.28",,
"35.865",,,,,,,"211",
"35.869",,,,"554",,,,
"35.872",,,,,"586",,,
"35.876","541",,,,,,,
"35.88",,"562",,,,,,
"35.883",,,"32.67",,,,,
"35.886",,,,,,"1.12",,
"35.889",,,,,,,"211",
"35.893",,,,"553",,,,
"35.896",,,,,"575",,,
"35.9","531",,,,,,,
"35.904",,"562",,,,,,
"35.907",,,"32.67",,,,,
"35.91",,,,,,"1.12",,
"35.913",,,,,,,"210",
"35.917",,,,"553",,,,
"35.92",,,,,"564",,,
"35.924","520",,,,,,,
"35.929",,"559",,,,,,
"35.931",,,"30.71",,,,,
"35.934",,,,,,"1.17",,
"35.937",,,,,,,"210",
"35.941",,,,"553",,,,
"35.945",,,,,"553",,,
"35.949","509",,,,,,,
"35.952",,"554",,,,,,
"35.955",,,"27.44",,,,,
"35.958",,,,,,"1.26",,
"35.961",,,,,,,"210",
"35.965",,,,"553",,,,
"35.969",,,,,"544",,,
"35.973","500",,,,,,,
"35.977",,"548",,,,,,
"35.979",,,"23.52",,,,,
"35.983",,,,,,"1.36",,
"35.986",,,,,,,"210",
"35.989",,,,"553",,,,
"35.993",,,,,"538",,,
"35.997","494",,,,,,,
"36",,"540",,,,,,
"36.003",,,"18.3",,,,,
"36.006",,,,,,"1.5",,
"36.009",,,,,,,"210",
"36.014",,,,"553",,,,
"36.017",,,,,"535",,,
"36.021","491",,,,,,,
"36.025",,"534",,,,,,
"36.028",,,"14.37",,,,,
"36.031",,,,,,"1.73",,
"36.034",,,,,,,"210",
"36.038",,,,"553",,,,
"36.041",,,,,"534",,,
"36.045","490",,,,,,,
"36.049",,"530",,,,,,
"36.051",,,"11.76",,,,,
"36.055",,,,,,"1.88",,
"36.058",,,,,,,"210",
"36.062",,,,"553",,,,
"36.065",,,,,"533",,,
"36.069","489",,,,,,,
"36.073",,"528",,,,,,
"36.076",,,"10.45",,,,,
"36.079",,,,,,"1.96",,
"36.082",,,,,,,"210",
"36.086",,,,"553",,,,
"36.089",,,,,"533",,,
"36.093","489",,,,,,,
"36.098",,"527",,,,,,
"36.1",,,"9.8",,,,,
"36.103",,,,,,"2",,
"36.106",,,,,,,"210",
"36.11",,,,"553",,,,
"36.114",,,,,"534",,,
"36.118","490",,,,,,,
"36.121",,"489",,,,,,
"36.124",,,"-15.03",,,,,
"36.127",,,,,,"-0.65",,
"36.13",,,,,,,"210",
"36.134",,,,"553",,,,
"36.137",,,,,"535",,,
"36.142","491",,,,,,,
"36.146",,"490",,,,,,
"36.149",,,"-14.37",,,,,
"36.152",,,,,,"-0.65",,
"36.155",,,,,,,"209",
"36.159",,,,"553",,,,
"36.162",,,,,"535",,,
"36.166","491",,,,,,,
"36.17",,"491",,,,,,
"36.172",,,"-13.72",,,,,
"36.175",,,,,,"-0.65",,
"36.179",,,,,,,"209",
"36.183",,,,"553",,,,
"36.187",,,,,"535",,,
"36.191","491",,,,,,,
"36.195",,"491",,,,,,
"36.197",,,"-13.72",,,,,
"36.2",,,,,,"-0.65",,
"36.203",,,,,,,"209",
"36.207",,,,"553",,,,
"36.211",,,,,"535",,,
"36.215","491",,,,,,,
"36.218",,"491",,,,,,
"36.221",,,"-13.72",,,,,
"36.225",,,,,,"-0.65",,
"36.228",,,,,,,"209",
"36.232",,,,"553",,,,
"36.235",,,,,"535",,,
"36.239","491",,,,,,,
"36.243",,"491",,,,,,
"36.246",,,"-13.72",,,,,
"36.249",,,,,,"-0.65",,
"36.252",,,,,,,"209",
"36.256",,,,"553",,,,
"36.259",,,,,"534",,,
"36.263","490",,,,,,,
"36.268",,"491",,,,,,
"36.27",,,"-13.72",,,,,
"36.273",,,,,,"-0.65",,
"36.277",,,,,,,"209",
"36.28",,,,"553",,,,
"36.284",,,,,"534",,,
"36.288","490",,,,,,,
"36.291",,"490",,,,,,
"36.294",,,"-14.37",,,,,
"36.297",,,,,,"-0.65",,
"36.3",,,,,,,"209",
"36.304",,,,"553",,,,
"36.307",,,,,"534",,,
"36.312","490",,,,,,,
"36.316",,"490",,,,,,
"36.319",,,"-14.37",,,,,
"36.322",,,,,,"-0.65",,
"36.325",,,,,,,"209",
"36.329",,,,"553",,,,
"36.332",,,,,"534",,,
"36.336","490",,,,,,,
"36.34",,"490",,,,,,
"36.343",,,"-14.37",,,,,
"36.346",,,,,,"-0.65",,
"36.349",,,,,,,"209",
"36.354",,,,"553",,,,
"36.357",,,,,"534",,,
"36.361","490",,,,,,,
"36.365",,"490",,,,,,
"36.367",,,"-14.37",,,,,
"36.37",,,,,,"-0.65",,
"36.373",,,,,,,"209",
"36.377",,,,"552",,,,
"36.381",,,,,"533",,,
"36.385","490",,,,,,,
"36.388",,"490",,,,,,
"36.391",,,"-14.37",,,,,
"36.395",,,,,,"-0.65",,
"36.398",,,,,,,"208",
"36.402",,,,"552",,,,
"36.405",,,,,"533",,,
"36.409","490",,,,,,,
"36.413",,"490",,,,,,
"36.416",,,"-14.37",,,,,
"36.419",,,,,,"-0.65",,
"36.422",,,,,,,"208",
"36.426",,,,"552",,,,
"36.429",,,,,"533",,,
"36.433","490",,,,,,,
"36.438",,"490",,,,,,
"36.44",,,"-14.37",,,,,
"36.444",,,,,,"-0.65",,
"36.447",,,,,,,"208",
"36.451",,,,"552",,,,
"36.454",,,,,"532",,,
"36.458","489",,,,,,,
"36.462",,"490",,,,,,
"36.464",,,"-14.37",,,,,
"36.467",,,,,,"-0.65",,
"36.47",,,,,,,"208",
"36.474",,,,"552",,,,
"36.478",,,,,"532",,,
"36.483","489",,,,,,,
"36.486",,"489",,,,,,
"36.489",,,"-15.03",,,,,
"36.492",,,,,,"-0.65",,
"36.495",,,,,,,"208",
"36.499",,,,"552",,,,
"36.502",,,,,"532",,,
"36.506","489",,,,,,,
"36.51",,"489",,,,,,
"36.513",,,"-15.03",,,,,
"36.516",,,,,,"-0.65",,
"36.519",,,,,,,"208",
"36.524",,,,"552",,,,
"36.527",,,,,"532",,,
"36.531","489",,,,,,,
"36.535",,"489",,,,,,
"36.537",,,"-15.03",,,,,
"36.541",,,,,,"-0.65",,
"36.544",,,,,,,"208",
"36.548",,,,"552",,,,
"36.551",,,,,"532",,,
"36.555","489",,,,,,,
"36.559",,"489",,,,,,
"36.561",,,"-15.03",,,,,
"36.564",,,,,,"-0.65",,
"36.568",,,,,,,"208",
"36.572",,,,"552",,,,
"36.576",,,,,"533",,,
"36.58","490",,,,,,,
"36.583",,"489",,,,,,
"36.586",,,"-15.03",,,,,
"36.589",,,,,,"-0.65",,
"36.592",,,,,,,"208",
"36.596",,,,"552",,,,
"36.599",,,,,"533",,,
"36.603","490",,,,,,,
"36.608",,"490",,,,,,
"36.611",,,"-14.37",,,,,
"36.614",,,,,,"-0.65",,
"36.617",,,,,,,"208",
"36.621",,,,"552",,,,
"36.624",,,,,"534",,,
"36.628","491",,,,,,,
"36.632",,"490",,,,,,
"36.634",,,"-14.37",,,,,
"36.638",,,,,,"-0.65",,
"36.641",,,,,,,"207",
"36.645",,,,"552",,,,
"36.648",,,,,"534",,,
"36.653","491",,,,,,,
"36.657",,"491",,,,,,
"36.659",,,"-13.72",,,,,
"36.662",,,,,,"-0.65",,
"36.665",,,,,,,"207",
"36.669",,,,"552",,,,
"36.673",,,,,"535",,,
"36.677","492",,,,,,,
"36.68",,"490",,,,,,
"36.683",,,"-14.37",,,,,
"36.686",,,,,,"-0.65",,
"36.689",,,,,,,"207",
"36.694",,,,"552",,,,
"36.697",,,,,"535",,,
"36.701","492",,,,,,,
"36.705",,"490",,,,,,
"36.708",,,"-14.37",,,,,
"36.711",,,,,,"-0.65",,
"36.714",,,,,,,"207",
"36.718",,,,"552",,,,
"36.721",,,,,"536",,,
"36.725","493",,,,,,,
"36.729",,"490",,,,,,
"36.731",,,"-14.37",,,,,
"36.736",,,,,,"-0.65",,
"36.739",,,,,,,"207",
"36.742",,,,"552",,,,
"36.746",,,,,"538",,,
"36.75","495",,,,,,,
"36.754",,"490",,,,,,
"36.756",,,"-14.37",,,,,
"36.759",,,,,,"-0.65",,
"36.762",,,,,,,"207",
"36.766",,,,"552",,,,
"36.77",,,,,"540",,,
"36.774","497",,,,,,,
"36.777",,"491",,,,,,
"36.781",,,"-13.72",,,,,
"36.784",,,,,,"-0.65",,
"36.787",,,,,,,"207",
"36.791",,,,"552",,,,
"36.794",,,,,"543",,,
"36.798","500",,,,,,,
"36.802",,"492",,,,,,
"36.805",,,"-13.07",,,,,
"36.808",,,,,,"-0.65",,
"36.811",,,,,,,"207",
"36.815",,,,"552",,,,
"36.818",,,,,"548",,,
"36.823","505",,,,,,,
"36.827",,"493",,,,,,
"36.829",,,"-12.41",,,,,
"36.832",,,,,,"-0.65",,
"36.836",,,,,,,"207",
"36.839",,,,"552",,,,
"36.843",,,,,"552",,,
"36.847","509",,,,,,,
"36.85",,"494",,,,,,
"36.853",,,"-11.76",,,,,
"36.856",,,,,,"-0.65",,
"36.859",,,,,,,"207",
"36.864",,,,"551",,,,
"36.868",,,,,"556",,,
"36.871","514",,,,,,,
"36.875",,"497",,,,,,
"36.878",,,"-9.8",,,,,
"36.881",,,,,,"-0.65",,
"36.884",,,,,,,"206",
"36.888",,,,"551",,,,
"36.891",,,,,"561",,,
"36.895","519",,,,,,,
"36.899",,"499",,,,,,
"36.901",,,"-8.49",,,,,
"36.905",,,,,,"-0.65",,
"36.909",,,,,,,"206",
"36.913",,,,"551",,,,
"36.916",,,,,"566",,,
"36.92","524",,,,,,,
"36.924",,"501",,,,,,
"36.926",,,"-7.19",,,,,
"36.929",,,,,,"-0.65",,
"36.932",,,,,,,"206",
"36.936",,,,"551",,,,
"36.939",,,,,"570",,,
"36.943","528",,,,,,,
"36.947",,"504",,,,,,
"36.951",,,"-5.23",,,,,
"36.954",,,,,,"-0.65",,
"36.957",,,,,,,"206",
"36.961",,,,"551",,,,
"36.964",,,,,"574",,,
"36.968","532",,,,,,,
"36.972",,"506",,,,,,
"36.974",,,"-3.92",,,,,
"36.978",,,,,,"-0.65",,
"36.981",,,,,,,"206",
"36.984",,,,"551",,,,
"36.988",,,,,"576",,,
"36.993","534",,,,,,,
"36.997",,"508",,,,,,
"36.999",,,"-2.61",,,,,
"37.002",,,,,,"-0.65",,
"37.005",,,,,,,"206",
"37.009",,,,"551",,,,
"37.012",,,,,"579",,,
"37.016","537",,,,,,,
"37.02",,"510",,,,,,
"37.023",,,"-1.31",,,,,
"37.026",,,,,,"-0.65",,
"37.029",,,,,,,"206",
"37.033",,,,"551",,,,
"37.037",,,,,"580",,,
"37.041","538",,,,,,,
"37.045",,"511",,,,,,
"37.047",,,"-0.65",,,,,
"37.05",,,,,,"-0.65",,
"37.054",,,,,,,"206",
"37.057",,,,"551",,,,
"37.061",,,,,"582",,,
"37.065","540",,,,,,,
"37.068",,"513",,,,,,
"37.071",,,"0.65",,,,,
"37.074",,,,,,"3.75",,
"37.078",,,,,,,"206",
"37.082",,,,"551",,,,
"37.085",,,,,"583",,,
"37.089","541",,,,,,,
"37.093",,"514",,,,,,
"37.096",,,"1.31",,,,,
"37.099",,,,,,"3.5",,
"37.102",,,,,,,"206",
"37.105",,,,"551",,,,
"37.109",,,,,"584",,,
"37.113","542",,,,,,,
"37.116",,"515",,,,,,
"37.12",,,"1.96",,,,,
"37.123",,,,,,"3.33",,
"37.126",,,,,,,"205",
"37.13",,,,"551",,,,
"37.133",,,,,"586",,,
"37.137","544",,,,,,,
"37.141",,"516",,,,,,
"37.144",,,"2.61",,,,,
"37.147",,,,,,"3.17",,
"37.15",,,,,,,"205",
"37.153",,,,"551",,,,
"37.157",,,,,"587",,,
"37.161","545",,,,,,,
"37.165",,"517",,,,,,
"37.168",,,"3.27",,,,,
"37.171",,,,,,"3",,
"37.174",,,,,,,"205",
"37.178",,,,"551",,,,
"37.181",,,,,"589",,,
"37.185","547",,,,,,,
"37.189",,"518",,,,,,
"37.192",,,"3.92",,,,,
"37.195",,,,,,"2.88",,
"37.197",,,,,,,"205",
"37.201",,,,"551",,,,
"37.206",,,,,"591",,,
"37.21","549",,,,,,,
"37.213",,"519",,,,,,
"37.216",,,"4.57",,,,,
"37.219",,,,,,"2.75",,
"37.222",,,,,,,"205",
"37.226",,,,"551",,,,
"37.229",,,,,"593",,,
"37.233","551",,,,,,,
"37.237",,"521",,,,,,
"37.239",,,"5.88",,,,,
"37.242",,,,,,"2.5",,
"37.245",,,,,,,"205",
"37.25",,,,"551",,,,
"37.254",,,,,"595",,,
"37.258","553",,,,,,,
"37.261",,"523",,,,,,
"37.264",,,"7.19",,,,,
"37.267",,,,,,"2.33",,
"37.27",,,,,,,"205",
"37.274",,,,"551",,,,
"37.277",,,,,"596",,,
"37.281","554",,,,,,,
"37.285",,"525",,,,,,
"37.287",,,"8.49",,,,,
"37.291",,,,,,"2.17",,
"37.294",,,,,,,"205",
"37.298",,,,"551",,,,
"37.302",,,,,"596",,,
"37.306","554",,,,,,,
"37.309",,"529",,,,,,
"37.312",,,"11.11",,,,,
"37.315",,,,,,"1.92",,
"37.318",,,,,,,"205",
"37.322",,,,"551",,,,
"37.325",,,,,"596",,,
"37.329","554",,,,,,,
"37.334",,"554",,,,,,
"37.337",,,"27.44",,,,,
"37.34",,,,,,"1.26",,
"37.343",,,,,,,"205",
"37.347",,,,"550",,,,
"37.35",,,,,"595",,,
"37.354","554",,,,,,,
"37.358",,"554",,,,,,
"37.36",,,"27.44",,,,,
"37.363",,,,,,"1.26",,
"37.366",,,,,,,"204",
"37.37",,,,"550",,,,
"37.373",,,,,"593",,,
"37.378","552",,,,,,,
"37.382",,"554",,,,,,
"37.385",,,"27.44",,,,,
"37.388",,,,,,"1.26",,
"37.391",,,,,,,"204",
"37.395",,,,"550",,,,
"37.398",,,,,"593",,,
"37.402","552",,,,,,,
"37.406",,"552",,,,,,
"37.408",,,"26.14",,,,,
"37.411",,,,,,"1.29",,
"37.414",,,,,,,"204",
"37.419",,,,"550",,,,
"37.423",,,,,"592",,,
"37.427","551",,,,,,,
"37.43",,"552",,,,,,
"37.433",,,"26.14",,,,,
"37.436",,,,,,"1.29",,
"37.439",,,,,,,"204",
"37.443",,,,"550",,,,
"37.446",,,,,"592",,,
"37.45","551",,,,,,,
"37.454",,"551",,,,,,
"37.456",,,"25.48",,,,,
"37.459",,,,,,"1.31",,
"37.463",,,,,,,"204",
"37.467",,,,"550",,,,
"37.471",,,,,"593",,,
"37.475","552",,,,,,,
"37.478",,"551",,,,,,
"37.481",,,"25.48",,,,,
"37.484",,,,,,"1.31",,
"37.487",,,,,,,"204",
"37.491",,,,"550",,,,
"37.494",,,,,"594",,,
"37.498","553",,,,,,,
"37.502",,"552",,,,,,
"37.506",,,"26.14",,,,,
"37.509",,,,,,"1.29",,
"37.512",,,,,,,"204",
"37.516",,,,"550",,,,
"37.519",,,,,"593",,,
"37.523","552",,,,,,,
"37.527",,"553",,,,,,
"37.529",,,"26.79",,,,,
"37.532",,,,,,"1.28",,
"37.535",,,,,,,"204",
"37.539",,,,"550",,,,
"37.542",,,,,"592",,,
"37.547","551",,,,,,,
"37.551",,"552",,,,,,
"37.554",,,"26.14",,,,,
"37.557",,,,,,"1.29",,
"37.56",,,,,,,"204",
"37.564",,,,"550",,,,
"37.567",,,,,"591",,,
"37.571","550",,,,,,,
"37.575",,"551",,,,,,
"37.577",,,"25.48",,,,,
"37.58",,,,,,"1.31",,
"37.583",,,,,,,"204",
"37.587",,,,"549",,,,
"37.592",,,,,"590",,,
"37.596","550",,,,,,,
"37.599",,"550",,,,,,
"37.602",,,"24.83",,,,,
"37.605",,,,,,"1.33",,
"37.608",,,,,,,"203",
"37.612",,,,"549",,,,
"37.615",,,,,"587",,,
"37.619","547",,,,,,,
"37.623",,"550",,,,,,
"37.625",,,"24.83",,,,,
"37.629",,,,,,"1.33",,
"37.632",,,,,,,"203",
"37.636",,,,"549",,,,
"37.64",,,,,"584",,,
"37.644","544",,,,,,,
"37.647",,"549",,,,,,
"37.65",,,"24.18",,,,,
"37.653",,,,,,"1.34",,
"37.656",,,,,,,"203",
"37.66",,,,"549",,,,
"37.663",,,,,"577",,,
"37.667","537",,,,,,,
"37.671",,"550",,,,,,
"37.675",,,"24.83",,,,,
"37.678",,,,,,"1.33",,
"37.681",,,,,,,"203",
"37.685",,,,"549",,,,
"37.688",,,,,"567",,,
"37.692","527",,,,,,,
"37.696",,"549",,,,,,
"37.698",,,"24.18",,,,,
"37.701",,,,,,"1.34",,
"37.704",,,,,,,"203",
"37.708",,,,"549",,,,
"37.711",,,,,"557",,,
"37.715","517",,,,,,,
"37.72",,"545",,,,,,
"37.723",,,"21.56",,,,,
"37.726",,,,,,"1.41",,
"37.729",,,,,,,"203",
"37.733",,,,"549",,,,
"37.736",,,,,"548",,,
"37.74","508",,,,,,,
"37.744",,"540",,,,,,
"37.746",,,"18.3",,,,,
"37.749",,,,,,"1.5",,
"37.752",,,,,,,"203",
"37.756",,,,"549",,,,
"37.761",,,,,"543",,,
"37.765","503",,,,,,,
"37.768",,"535",,,,,,
"37.771",,,"15.03",,,,,
"37.774",,,,,,"1.69",,
"37.777",,,,,,,"203",
"37.781",,,,"549",,,,
"37.784",,,,,"540",,,
"37.788","500",,,,,,,
"37.792",,"531",,,,,,
"37.794",,,"12.41",,,,,
"37.798",,,,,,"1.85",,
"37.801",,,,,,,"203",
"37.805",,,,"549",,,,
"37.809",,,,,"539",,,
"37.813","499",,,,,,,
"37.816",,"528",,,,,,
"37.819",,,"10.45",,,,,
"37.822",,,,,,"1.96",,
"37.825",,,,,,,"203",
"37.829",,,,"549",,,,
"37.832",,,,,"541",,,
"37.836","501",,,,,,,
"37.84",,"499",,,,,,
"37.843",,,"-8.49",,,,,
"37.847",,,,,,"-0.65",,
"37.85",,,,,,,"202",
"37.854",,,,"549",,,,
"37.857",,,,,"546",,,
"37.861","506",,,,,,,
"37.865",,"501",,,,,,
"37.867",,,"-7.19",,,,,
"37.87",,,,,,"-0.65",,
"37.873",,,,,,,"202",
"37.877",,,,"549",,,,
"37.881",,,,,"554",,,
"37.885","514",,,,,,,
"37.889",,"506",,,,,,
"37.892",,,"-3.92",,,,,
"37.895",,,,,,"-0.65",,
"37.898",,,,,,,"202",
"37.902",,,,"549",,,,
"37.905",,,,,"563",,,
"37.909","523",,,,,,,
"37.913",,"514",,,,,,
"37.916",,,"1.31",,,,,
"37.919",,,,,,"3.5",,
"37.922",,,,,,,"202",
"37.925",,,,"549",,,,
"37.929",,,,,"573",,,
"37.934","533",,,,,,,
"37.937",,"523",,,,,,
"37.94",,,"7.19",,,,,
"37.943",,,,,,"2.33",,
"37.946",,,,,,,"202",
"37.95",,,,"549",,,,
"37.953",,,,,"582",,,
"37.957","542",,,,,,,
"37.961",,"533",,,,,,
"37.964",,,"13.72",,,,,
"37.967",,,,,,"1.77",,
"37.97",,,,,,,"202",
"37.975",,,,"549",,,,
"37.978",,,,,"590",,,
"37.982","550",,,,,,,
"37.986",,"542",,,,,,
"37.988",,,"19.6",,,,,
"37.991",,,,,,"1.47",,
"37.994",,,,,,,"202",
"37.998",,,,"549",,,,
"38.001",,,,,"594",,,
"38.005","554",,,,,,,
"38.009",,"525",,,,,,
"38.012",,,"8.49",,,,,
"38.016",,,,,,"2.17",,
"38.019",,,,,,,"202",
"38.023",,,,"549",,,,
"38.026",,,,,"594",,,
"38.03","554",,,,,,,
"38.034",,"525",,,,,,
"38.036",,,"8.49",,,,,
"38.039",,,,,,"2.17",,
"38.042",,,,,,,"202",
"38.046",,,,"549",,,,
"38.049",,,,,"592",,,
"38.053","552",,,,,,,
"38.057",,"554",,,,,,
"38.061",,,"27.44",,,,,
"38.064",,,,,,"1.26",,
"38.067",,,,,,,"202",
"38.071",,,,"548",,,,
"38.074",,,,,"589",,,
"38.078","550",,,,,,,
"38.082",,"552",,,,,,
"38.084",,,"26.14",,,,,
"38.087",,,,,,"1.29",,
"38.09",,,,,,,"201",
"38.094",,,,"548",,,,
"38.098",,,,,"586",,,
"38.103","547",,,,,,,
"38.106",,"550",,,,,,
"38.109",,,"24.83",,,,,
